Title,roomicons,Title1,singleroomtext,Title2,furareea,furareea6,furareea7
"7,500,000",1,OFFICE SPACE COMMERCIAL PROPERTY FOR RENT, Old Ikoyi Ikoyi Lagos,AFFORDABLE EXPATRIATE STANDARD LUXURY FLATS FOR OFFICE/RESIDENTIAL, beds, baths, Toilets
"4,000,000",6,1 BEDROOM MINI FLAT FLAT / APARTMENT FOR RENT, Victoria Island Lagos,1 bedroom fully fitted apartment with swimming pool ,1 beds,1 baths,2 Toilets
"2,500,000",8,COMMERCIAL PROPERTY FOR RENT,Furo Ezimora Lekki Phase 1 Lekki Lagos,PURPOSE BUILT OFFICE SPACE, beds, baths, Toilets
"70,000,000",10,OFFICE SPACE COMMERCIAL PROPERTY FOR RENT,Off Alexander road Ikoyi Lagos,50 Rooms Open Plan Office Space On 4000sqm, beds, baths, Toilets
"35,000,000",1,COMMERCIAL PROPERTY FOR RENT, Victoria Island Lagos,TWO FULLY DETACHED BUILDINGS IN ONE(1) COMPOUND PERFECT FOR COMMERCIAL AND RESIDENTIAL USE, beds, baths, Toilets
"20,000,000",5,5 BEDROOM DETACHED DUPLEX HOUSE FOR RENT, Old Ikoyi Ikoyi Lagos,LUXURIOUSLY FINISHED AND WELL BUILT FIVE(5) BED DETACHED BACK PLOT DUPLEX WITH GARDEN AND CAR PARK FOR SIX(6) CARS,5 beds,5 baths,5 Toilets
"35,000,000",1,OFFICE SPACE COMMERCIAL PROPERTY FOR RENT, Victoria Island Lagos,TWO FULLY DETACHED BUILDINGS IN ONE(1) COMPOUND PERFECT FOR COMMERCIAL AND RESIDENTIAL USE, beds, baths, Toilets
"3,000,000",15,3 BEDROOM FLAT / APARTMENT FOR RENT, Ikate Lekki Lagos, 6 units of 3 bedrooms and 2units of 2 bedrooms serviced apartments,3 beds,3 baths,4 Toilets
"8,000,000",20,3 BEDROOM FLAT / APARTMENT FOR RENT, Old Ikoyi Ikoyi Lagos,Premium Executive 3 bedroom apartments ,3 beds,3 baths,4 Toilets
"9,000,000",1,1 BEDROOM MINI FLAT STUDIO APARTMENT FLAT / APARTMENT FOR RENT, Old Ikoyi Ikoyi Lagos,EXECUTIVE ONE(1) BED STUDIO,1 beds, baths, Toilets
"200,000,000",5,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT, Bourdillon Ikoyi Lagos,LUXURIOUSLY FINISHED FOUR(4) BED TERRACE DUPLEX,4 beds,4 baths,4 Toilets
"10,000,000",1,3 BEDROOM FLAT / APARTMENT FOR RENT, Eko Atlantic Victoria Island Lagos,BRAND NEW LUXURIOUS HIGHRISE THREE (3) BED APARTMENTS,3 beds,3 baths,3 Toilets
"7,000,000",10,3 BEDROOM FLAT / APARTMENT FOR RENT, Old Ikoyi Ikoyi Lagos,Premium Executive 3 bedroom apartments ,3 beds,3 baths,4 Toilets
"5,000,000",1,2 BEDROOM FLAT / APARTMENT FOR RENT, Victoria Island Lagos,"LUXURIOUS FURNISHED TWO(2) BED APARTMENTS WITH S/POOL, B/BALL & L/TENNIS",2 beds, baths, Toilets
"15,000,000",27,3 BEDROOM FLAT / APARTMENT FOR RENT,Off Fourth Avenue Banana Island Ikoyi Lagos,TASTEFULLY FINISHED 3 BEDROOM MAISONETTE WITH A ROOM BQ,3 beds,3 baths,4 Toilets
"8,000,000",12,4 BEDROOM FLAT / APARTMENT FOR RENT, Ikoyi Lagos,"4 bedroom fully fitted apartment with a bq, gym and swimming pool ",4 beds,4 baths,5 Toilets
"7,500,000",11,4 BEDROOM FLAT / APARTMENT FOR RENT, Old Ikoyi Ikoyi Lagos,LUXURIOUSLY FINISHED FOUR(4) BEDROOM APARTMENTS,4 beds,4 baths,4 Toilets
"9,000,000",4,1 BEDROOM MINI FLAT STUDIO APARTMENT FLAT / APARTMENT FOR RENT, Old Ikoyi Ikoyi Lagos,EXECUTIVE ONE(1) BED STUDIO,1 beds, baths, Toilets
"11,000,000",48,3 BEDROOM FLAT / APARTMENT FOR RENT,off Bourdillon Road Old Ikoyi Ikoyi Lagos,Luxury 3 Bedroom Apartment with Excellent Facilities ,3 beds,3 baths,4 Toilets
"12,000,000",12,5 BEDROOM DETACHED DUPLEX HOUSE FOR RENT,Ikeja GRA.Lagos Mainland Ikeja Gra Ikeja Lagos,Newly Built Luxury 5bed Rooms Deaterched Duplex With Bq At Ikeja GRA.Lagos Mainland.,5 beds,5 baths,6 Toilets
"14,000,000",1,3 BEDROOM FLAT / APARTMENT FOR RENT, Victoria Island Lagos,EXECUTIVE THREE(3) BEDROOM APARTMENTS,3 beds,0 baths,0 Toilets
"6,500,000",5,4 BEDROOM FLAT / APARTMENT FOR RENT, Bourdillon Ikoyi Lagos,FOUR (4) BEDROOM APARTMENTS,4 beds,4 baths,4 Toilets
"15,000,000",1,4 BEDROOM PENTHOUSE FLAT / APARTMENT FOR RENT, Old Ikoyi Ikoyi Lagos,LUXURIOUS HIGHRISE FOUR(4) BEDROOM PENTHOUSE,4 beds, baths, Toilets
"18,000,000",7,4 BEDROOM BOYS QUARTERS FLAT / APARTMENT FOR RENT,Off Adeola Odeku Adeola Odeku Victoria Island Lagos,Executive 4 Bed Apartments With Lawn Tennis/Sauna Etc Vi,4 beds,4 baths,5 Toilets
"15,000,000",1,3 BEDROOM FLAT / APARTMENT FOR RENT, Adeola Odeku Victoria Island Lagos,BRAND NEW FULLY FURNISHED/UNFURNISHED EXECUTIVE STANDARD LUXURIOUS THREE(3) BED APARTMENTS,3 beds, baths, Toilets
"15,000,000",3,3 BEDROOM FLAT / APARTMENT FOR RENT, Victoria Island Lagos,THREE(3) BED FURNISHED/UNFURNISHED APARTMENTS,3 beds,3 baths,3 Toilets
"450,000,000",17,7 BEDROOM DETACHED DUPLEX HOUSE FOR SALE,Off Admiralty road Lekki Phase 1 Lekki Lagos,Beautifully finished 7 bedroom detached duplex with a penthouse ,7 beds,7 baths,8 Toilets
"12,000,000",5,4 BEDROOM PENTHOUSE FLAT / APARTMENT FOR RENT, Old Ikoyi Ikoyi Lagos,LUXURIOUS FOUR(4) BEDROOM PENTHOUSE APARTMENT WITH ROOFTOP TERRACE,4 beds,4 baths,4 Toilets
"9,000,000",20,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT,Off Alexander Old Ikoyi Ikoyi Lagos,Luxuriously Developed 4 bed terraces with bq swimming pool gym ,4 beds,4 baths,5 Toilets
"20,000,000",6,OFFICE SPACE COMMERCIAL PROPERTY FOR RENT,Bourdillon Bourdillon Ikoyi Lagos,4 units Furnished office spaces , beds, baths, Toilets
"45,000,000",1,LAND FOR RENT,Ozumba Mbadiwe Victoria Island Lagos,4000SQM BARELAND, beds, baths, Toilets
"8,000,000",6,4 BEDROOM FLAT / APARTMENT FOR RENT, Old Ikoyi Ikoyi Lagos,FOUR(4) BED FLATS,4 beds,4 baths,4 Toilets
"25,000,000",1,5 BEDROOM DETACHED DUPLEX HOUSE FOR RENT, Old Ikoyi Ikoyi Lagos,EXECUTIVE FIVE STAR COMMUNAL LIVING CEO STANDARD FIVE(5) BED DETACHED DUPLEXES,5 beds, baths, Toilets
"3,000,000",8,3 BEDROOM FLAT / APARTMENT FOR RENT,Dideolu estate Victoria Island Lagos,12 Units Of 3 Bedroom Flats,3 beds,3 baths,4 Toilets
"40,000,000",8,OFFICE SPACE COMMERCIAL PROPERTY FOR RENT,Off Akin Adesola Victoria Island Lagos,Open plan fully detached office space , beds, baths, Toilets
"25,000,000",4,5 BEDROOM PENTHOUSE FLAT / APARTMENT FOR RENT, Victoria Island Lagos,"LUXURIOUS HIGH-RISE PENTHOUSES, FIVE(5) BED FURNISHED/UNFURNISHED APARTMENTS",5 beds,5 baths,5 Toilets
"4,000,000",6,4 BEDROOM FLAT / APARTMENT FOR RENT,Osborne Foreshore Osborne Foreshore Estate Ikoyi Lagos,22 Units Of 2 And 3 Bedroom Apartments For Rent In Oniru.,4 beds,4 baths,4 Toilets
"7,500,000",6,3 BEDROOM FLAT / APARTMENT FOR RENT, Old Ikoyi Ikoyi Lagos,EXECUTIVELY FURNISHED LUXURIOUS THREE(3) BEDROOM APARTMENTS ,3 beds, baths, Toilets
"4,200,000",10,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT, Ikate Lekki Lagos,Newly built four bedroom serviced terrace with swimming pool and gym ,4 beds,4 baths,5 Toilets
"9,000,000",1,3 BEDROOM FLAT / APARTMENT FOR RENT, Old Ikoyi Ikoyi Lagos,LUXURIOUS HIGHRISE THREE (3) BEDROOM APARTMENTS ,3 beds,3 baths,3 Toilets
"150,000",4,1 BEDROOM MINI FLAT SELF CONTAIN FLAT / APARTMENT FOR RENT,Oke Afa Lagos Mainland Oke Afa Isolo Lagos,Executive Luxury Furnished And Serviced. Self Contained At Ok Afa Isolo.Lagos Mainland,1 beds,1 baths,1 Toilets
"3,500,000",16,2 BEDROOM FLAT / APARTMENT FOR RENT,Chris otulana Lekki Phase 1 Lekki Lagos,TASTEFULLY FINISHED 2 BEDROOM FLAT WITH BQ,2 beds,2 baths,3 Toilets
"14,000,000",24,2 BEDROOM PENTHOUSE FLAT / APARTMENT FOR RENT, Ikoyi Lagos,2 bedroom penthouse ,2 beds,2 baths,3 Toilets
"15,000,000",4,4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT, Banana Island Ikoyi Lagos,LUXURIOUSLY FINISHED WATERFRONT FOUR(4) BED SEMIDETACHED HOUSES,4 beds,4 baths,4 Toilets
"130,000,000",1,3 BEDROOM FLAT / APARTMENT FOR RENT, Old Ikoyi Ikoyi Lagos,LUXURIOUS HIGHRISE THREE (3) BEDROOM APARTMENTS,3 beds, baths, Toilets
"3,500,000",21,4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT,After Chevron Tollgate before Ikota Ikota Lekki Lagos,Newly Built 4 Bedroom Semi Detached With Bq And A Pent House,4 beds,6 baths,6 Toilets
"7,000,000",4,4 BEDROOM DETACHED DUPLEX HOUSE FOR RENT, Old Ikoyi Ikoyi Lagos,LUXURIOUS FOUR(4) BEDROOM DETACHED DUPLEX CONDOS WITH SWIMMING POOL & GYM,4 beds,4 baths,4 Toilets
"12,000,000",1,4 BEDROOM PENTHOUSE FLAT / APARTMENT FOR RENT, Old Ikoyi Ikoyi Lagos,LUXURIOUS FOUR(4) BEDROOM PENTHOUSE APARTMENT WITH ROOFTOP TERRACE,4 beds, baths, Toilets
500,6,COMMERCIAL PROPERTY FOR RENT,Eko hotel off Ademola Adetokunbo Victoria Island Lagos,Brand New Fully Fitted Open Plan Serviced Office, beds, baths, Toilets
"7,000,000",21,3 BEDROOM BOYS QUARTERS FLAT / APARTMENT FOR RENT,Highway Old Ikoyi Ikoyi Lagos,Luxury 3 bed apartments with s/pool gym lawn tennis etc ikoyi ,3 beds,3 baths,4 Toilets
"8,000,000",7,3 BEDROOM FLAT / APARTMENT FOR RENT, Ikoyi Lagos,3 bedroom fully fitted apartment with swimming pool and badminton volleyball room ,3 beds,3 baths,4 Toilets
"7,000,000",20,2 BEDROOM FLAT / APARTMENT FOR RENT, Old Ikoyi Ikoyi Lagos,Premium Executive 2 bedroom apartments ,2 beds,2 baths,3 Toilets
"20,000,000",14,4 BEDROOM DETACHED DUPLEX HOUSE FOR RENT,Off ajose adeogun Ademola Adetokunbo Victoria Island Lagos,Fully Furnished Fully Detached Own Compound 4 Bed 2 Room Chalet Bq Vi,4 beds,4 baths,5 Toilets
"8,000,000",3,5 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT, Old Ikoyi Ikoyi Lagos,FIVE(5) BED COMMUNAL LIVING SEMIDETACHED HOUSE,5 beds,5 baths,5 Toilets
"15,000",27,3 BEDROOM FLAT / APARTMENT FOR RENT,"Right inside of Lekki Free Trade Zone, Lekki, Lagos Lekki Phase 1 Lekki Lagos",Luxury Furnished Lake View 3 Bedroom Apartment ,3 beds,3 baths,4 Toilets
"16,000,000",1,4 BEDROOM FLAT / APARTMENT FOR RENT, Victoria Island Lagos,EXECUTIVE FOUR(4) BEDROOM APARTMENTS,4 beds, baths, Toilets
"12,000,000",1,3 BEDROOM FLAT / APARTMENT FOR RENT, Victoria Island Lagos,WATERFRONT LUXURIOUS HIGHRISE THREE(3) BED APARTMENTS,3 beds,3 baths,3 Toilets
"7,000,000",11,3 BEDROOM FLAT / APARTMENT FOR RENT, Ikoyi Lagos,Fully Fitted 3 Bedroom Highrise Apartment With Elevator S/Pool & Gym,3 beds,3 baths,4 Toilets
"12,000,000",1,4 BEDROOM FLAT / APARTMENT FOR RENT, Old Ikoyi Ikoyi Lagos,BRAND NEW LUXURIOUS FOUR (4)BED APARTMENT ,4 beds, baths, Toilets
"6,000,000",24,3 BEDROOM FLAT / APARTMENT FOR RENT,Off ladipo Latinwo Crescent Lekki Phase 1 Lekki Lagos,NEWLY BUILT 3 BEDROOM PENTHOUSE WITH BQ,3 beds,3 baths,3 Toilets
"36,000,000",1,4 BEDROOM PENTHOUSE FLAT / APARTMENT FOR RENT, Victoria Island Lagos,WATERFRONT LUXURIOUS HIGHRISE FOUR(4) BED PENTHOUSES,4 beds,4 baths,4 Toilets
"18,000,000",4,3 BEDROOM FLAT / APARTMENT FOR RENT, Victoria Island Lagos,THREE(3) & FOUR (4) BED FURNISHED/UNFURNISHED APARTMENTS,3 beds,3 baths,3 Toilets
"15,000,000",15,5 BEDROOM TERRACED DUPLEX HOUSE FOR RENT, Old Ikoyi Ikoyi Lagos,Brand new self service fully fitted 5 bedroom terrace ,5 beds,5 baths,6 Toilets
"7,500,000",14,3 BEDROOM FLAT / APARTMENT FOR RENT, Ikoyi Lagos,3 Bedroom Fully Fitted Apartment With A Bq And Swimming Pool,3 beds,3 baths,4 Toilets
"24,000,000",1,4 BEDROOM PENTHOUSE FLAT / APARTMENT FOR RENT, Victoria Island Lagos,LUXURIOUS HIGH-RISE PENTHOUSES,4 beds,4 baths,4 Toilets
"35,000,000",2,DETACHED DUPLEX HOUSE FOR RENT, Victoria Island Lagos,TWO FULLY DETACHED BUILDINGS IN ONE(1) COMPOUND PERFECT FOR COMMERCIAL AND RESIDENTIAL USE, beds, baths, Toilets
"1,000,000",8,3 BEDROOM FLAT / APARTMENT FOR RENT,Ajao Estate Isolo. Lagos Mainland Ajao Estate Isolo Lagos,Newly Built Executive 3bed Rooms Flat at Ajao Estate Isolo. Lagos Mainland ,3 beds,3 baths,3 Toilets
"40,000,000",13,4 BEDROOM TERRACED DUPLEX HOUSE FOR SALE,Peninsula Gardens Estate Sangotedo Lagos,Newly Built 4 Bedroom Semi Detached Terrace Townhouse in a Serene Neighbourhood ,4 beds,4 baths,5 Toilets
"15,000,000",1,3 BEDROOM PENTHOUSE FLAT / APARTMENT FOR RENT, Ahmadu Bello Way Victoria Island Lagos,BRAND NEW LUXURIOUS HIGHRISE THREE (3) BED PENTHOUSES,3 beds, baths, Toilets
"7,500,000",4,3 BEDROOM FLAT / APARTMENT FOR RENT, Old Ikoyi Ikoyi Lagos,AFFORDABLE EXPATRIATE STANDARD 3 BEDROOM LUXURY FLATS,3 beds,3 baths,3 Toilets
"8,000,000",4,5 BEDROOM HOUSE FOR RENT,Off Queensdrive Old Ikoyi Ikoyi Lagos,Brand new 5 bed townhouses with swimming pool and gym ,5 beds,5 baths,6 Toilets
"40,000,000",1,6 BEDROOM DETACHED DUPLEX HOUSE FOR RENT, Gerard Road Ikoyi Lagos,FURNISHED WELL BUILT SIX(6) BEDROOM DETACHED DUPLEX ,6 beds,6 baths,6 Toilets
"3,000,000",11,4 BEDROOM FLAT / APARTMENT FOR RENT,Kunsela road Ikate Lekki Lagos,WELL FINISHED 4 BEDROOM TERRACE WITH BQ,4 beds,4 baths,5 Toilets
"8,000,000",25,3 BEDROOM FLAT / APARTMENT FOR RENT,off Glover Road Old Ikoyi Ikoyi Lagos,Luxury and ample 3 Bedroom Apartment ,3 beds,3 baths,4 Toilets
"60,000,000",1,WAREHOUSE COMMERCIAL PROPERTY FOR RENT, Abijo Ajah Lagos,Warehouse 40000sqft 3 Bay Warehouse on 8700sqm Land , beds, baths, Toilets
"15,000,000",4,4 BEDROOM DETACHED DUPLEX HOUSE FOR RENT, Banana Island Ikoyi Lagos,LUXURIOUSLY FINISHED WATERFRONT FOUR(4) BED SEMIDETACHED HOUSE,4 beds, baths, Toilets
"67,500,000",1,WAREHOUSE COMMERCIAL PROPERTY FOR RENT, Oregun Ikeja Lagos,"3 Bay Warehouse On 8100sqm (2 Acres) With 45000sft(#1,500/Sft)", beds, baths, Toilets
"9,000,000",7,3 BEDROOM OFFICE SPACE COMMERCIAL PROPERTY FOR RENT,Off Queensdrive Old Ikoyi Ikoyi Lagos,Brand new 6 units 3 bed for office use ,3 beds,3 baths,4 Toilets
"9,000,000",1,5 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT, Old Ikoyi Ikoyi Lagos,MASSIVE FIVE(5) BEDROOM SEMIDETACHED HOUSE,5 beds, baths, Toilets
"4,000,000",14,3 BEDROOM TERRACED DUPLEX HOUSE FOR RENT, Lekki Phase 1 Lekki Lagos,8 units of three bedroom terrace duplex with a self contained boys quarters ,3 beds,3 baths,4 Toilets
"3,500,000",26,3 BEDROOM FLAT / APARTMENT FOR RENT,"Jakande off Lekki Expressway, Lekki Jakande Lekki Lagos",Fully Serviced 3 Bedroom Flat With Bq And Swimming Pool,3 beds,3 baths,4 Toilets
"35,000,000",1,MIXED USE LAND LAND FOR RENT,Off Ozumba Mbadiwe Kofo Abayomi Victoria Island Lagos,4000sqm Corner Piece Bareland, beds, baths, Toilets
"6,000,000",1,3 BEDROOM FLAT / APARTMENT FOR RENT, Victoria Island Lagos,"LUXURIOUS UNFURNISHED THREE(3) BED APARTMENTS WITH S/POOL, B/BALL & L/TENNIS",3 beds, baths, Toilets
"10,000,000",5,3 BEDROOM MASSIONETTE HOUSE FOR RENT, Gerard Road Ikoyi Lagos,LUXURIOUS SIX(6) UNITS THREE(3)BED MAISONETTE APARTMENTS WITH SWIMMING POOL & GYM,3 beds, baths, Toilets
"3,500,000",15,4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT,"After Chevron, Off Lekki Expressways, Ikota. Lekki Lagos",Newly Built Serviced 4 Bedroom Semi-Detached Duplex With A Room Bq,4 beds,4 baths,5 Toilets
"2,500,000",4,3 BEDROOM FLAT / APARTMENT FOR RENT, Ikate Lekki Lagos,Fully Serviced 3 Bedroom Apartments In Prime Water Garden 2.,3 beds,3 baths,3 Toilets
"12,000,000",4,3 BEDROOM FLAT / APARTMENT FOR RENT, Old Ikoyi Ikoyi Lagos,THREE(3) BED APARTMENT,3 beds, baths, Toilets
"35,000,000",1,DETACHED BUNGALOW HOUSE FOR RENT, Victoria Island Lagos,TWO FULLY DETACHED BUILDINGS IN ONE(1) COMPOUND PERFECT FOR COMMERCIAL AND RESIDENTIAL USE, beds, baths, Toilets
"4,000,000",4,3 BEDROOM FLAT / APARTMENT FOR RENT, Victoria Island Lagos,AFFORDABLE EXPATRIATE STANDARD LUXURY FLATS ,3 beds, baths, Toilets
"40,000,000",1,DETACHED DUPLEX HOUSE FOR RENT, Victoria Island Lagos,FULLY DETACHED BUILDING WITH SWIMMING POOL PERFECT FOR COMMERCIAL OR RESIDENTIAL USE, beds, baths, Toilets
"20,000,000",9,5 BEDROOM DETACHED DUPLEX HOUSE FOR RENT,Vi Victoria Island Lagos,FIVE BED DETACHED BUILDINGS ON OVER 4000SQM,5 beds,5 baths,5 Toilets
"15,000,000",5,5 BEDROOM OFFICE SPACE COMMERCIAL PROPERTY FOR RENT,Off ajose adeogun Ademola Adetokunbo Victoria Island Lagos,5 bed detached house for Commercial use vi ,5 beds,5 baths,6 Toilets
"12,000,000",1,3 BEDROOM FLAT / APARTMENT FOR RENT, Ahmadu Bello Way Victoria Island Lagos,BRAND NEW LUXURIOUS HIGHRISE THREE (3) BED APARTMENTS ,3 beds, baths, Toilets
"8,000,000",1,3 BEDROOM FLAT / APARTMENT FOR RENT, Adeola Odeku Victoria Island Lagos,EXECUTIVE THREE(3) BEDROOM APARTMENTS,3 beds, baths, Toilets
"12,000,000",1,3 BEDROOM FLAT / APARTMENT FOR RENT, Old Ikoyi Ikoyi Lagos,EXECUTIVE THREE(3) BED APARTMENT,3 beds, baths, Toilets
"7,000,000",1,2 BEDROOM FLAT / APARTMENT FOR RENT, Eko Atlantic Victoria Island Lagos,BRAND NEW LUXURIOUS HIGHRISE TWO (2) BED APARTMENTS,2 beds,2 baths,2 Toilets
"7,500,000",6,2 BEDROOM FLAT / APARTMENT FOR RENT, Banana Island Ikoyi Lagos,LUXURIOUS WATERFRONT FULLY FITTED 2 BEDROOM APARTMENTS ,2 beds,2 baths,2 Toilets
"15,000,000",3,4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT, Victoria Island Lagos,FULLY SERVICED FOUR(4)BED FULLY FITTED LUXURIOUS SEMIDETACHED DUPLEXES,4 beds,4 baths,4 Toilets
"10,000,000",4,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT,Off Alexander Road Ikoyi Lagos,FULLY FITTED SEMI DETACHED TERRACE,4 beds,4 baths,4 Toilets
"25,000,000",67,5 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT,off Bourdillon Road Old Ikoyi Ikoyi Lagos,5 Bedroom Duplex with Excellent Facilities and Lawn Tennis Court ,5 beds,4 baths,5 Toilets
"8,000,000",8,3 BEDROOM FLAT / APARTMENT FOR RENT,Off Alexander Ikoyi Lagos,Luxury 3 bedroom apartment ,3 beds,3 baths,4 Toilets
"4,000,000",12,4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT,Chevron lekki Chevron Lekki Lagos,Newly built luxury 4bedroom semi detached duplex with bq for letting ,4 beds,4 baths,4 Toilets
"18,000,000",3,3 BEDROOM FLAT / APARTMENT FOR RENT, Victoria Island Lagos,LUXURIOUSLY FURNISHED HIGH-RISE THREE(3) BED APARTMENTS,3 beds,3 baths,3 Toilets
"40,000,000",1,6 BEDROOM HOUSE FOR RENT, Gerard Road Ikoyi Lagos,FURNISHED WELL BUILT SIX(6) BED DETACHED DUPLEX WITH LOTS OF GREEN AREA ON 750SQM,6 beds,6 baths,6 Toilets
"10,000,000",18,3 BEDROOM FLAT / APARTMENT FOR RENT, Banana Island Ikoyi Lagos,Newly built Four (4) units three bedroom serviced apartment ,3 beds,3 baths,4 Toilets
"15,000,000",1,4 BEDROOM DETACHED DUPLEX HOUSE FOR RENT, Victoria Island Lagos,FULLY SERVICED FOUR(4)BED FULLY FITTED LUXURIOUS SEMIDETACHED DUPLEXES,4 beds,4 baths,4 Toilets
"16,000,000",1,4 BEDROOM FLAT / APARTMENT FOR RENT, Adeola Odeku Victoria Island Lagos,BRAND NEW FULLY FURNISHED/UNFURNISHED EXECUTIVE STANDARD LUXURIOUS FOUR(4) BED APARTMENTS,4 beds, baths, Toilets
"40,000,000",1,5 BEDROOM DETACHED DUPLEX HOUSE FOR RENT,Glover road Ikoyi Lagos,FIVE(5) BED DETACHED DUPLEX WITH LOTS OF GREEN AREA & SWIMMING POOL,5 beds, baths, Toilets
"6,000,000",4,2 BEDROOM FLAT / APARTMENT FOR RENT, Victoria Island Lagos,"FURNISHED TWO(2) BED BED APARTMENTS WITH S/POOL, B/BALL & L/TENNIS",2 beds,2 baths,2 Toilets
"1,300,000",8,3 BEDROOM FLAT / APARTMENT FOR RENT,Ajao Estate Isolo. Lagos Mainland Ajao Estate Isolo Lagos,Tastefully Built Luxury 3bed Rooms Flat at Ajao Estate Isolo. Lagos Mainland ,3 beds,3 baths,4 Toilets
"12,000,000",4,4 BEDROOM PENTHOUSE FLAT / APARTMENT FOR RENT, Old Ikoyi Ikoyi Lagos,LUXURIOUS FOUR(4) BEDROOM PENTHOUSE APARTMENT WITH ROOFTOP TERRACE,4 beds, baths, Toilets
"16,000,000",18,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT, Banana Island Ikoyi Lagos,Four bedroom serviced terrace duplex ,4 beds,4 baths,5 Toilets
"6,000,000",32,3 BEDROOM FLAT / APARTMENT FOR RENT, Old Ikoyi Ikoyi Lagos,Fully Fitted 3 Bedroom Apartment With Bq,3 beds,3 baths,4 Toilets
"2,500,000",10,2 BEDROOM FLAT / APARTMENT FOR RENT, Lekki Phase 1 Lekki Lagos,WELL FINISHED SERVICED 2 BEDROOM FLAT FOR RENT.,2 beds,2 baths,3 Toilets
"1,300,000",14,3 BEDROOM FLAT / APARTMENT FOR RENT,Ajao Estate Isolo.Lagos Mainland Ajao Estate Isolo Lagos,Newly Built Luxury 3bed Rooms Flat At Ajao Estate Isolo.Lagos Mainland.1,3 beds,3 baths,4 Toilets
"1,500,000",4,2 BEDROOM HOUSE FOR RENT,... Adeniyi Jones Ikeja Lagos, 2 AND 3BEDROOM flat,2 beds,2 baths,3 Toilets
"2,000,000",8,3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT, Mende Maryland Lagos,NEWLY BUILT 3BEDROOM FLAT TO LET AT MARYLAND ,3 beds,3 baths,4 Toilets
"2,000,000",10,3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT,Magodo shangisha Berger Ojodu Lagos,NEWLY/TASTEFULLY BUILT 3BED FLAT TO LET AT MAGODO SHANGISHA ,3 beds,3 baths,4 Toilets
"1,500,000",11,2 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT,Opposite excellence hotel Aguda(ogba) Ogba Lagos,NICELY RENOVATED 3BEDROOM FLAT ,2 beds,2 baths,3 Toilets
"1,600,000",7,2 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT,... Osapa London Lekki Lagos,Clean 2 Bedroom Flat,2 beds,2 baths,3 Toilets
"1,200,000",11,2 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT, Berger Ojodu Lagos,NEWLY EXCLUSIVE BUILT 2&3BEDROOM TO LET AT OLOWOIRA BERGER,2 beds,2 baths,3 Toilets
"700,000",2,3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT,... Governors Road Ikotun Igando Lagos,NEWLY BUILT 3BEDROOM FLAT ,3 beds,3 baths,4 Toilets
"2,500,000",13,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT,MENDE VILLA 1 ESTATE Mende Maryland Lagos,CLEAN 3 BEDROOM FLAT,4 beds,4 baths,5 Toilets
1,6,2 BEDROOM FLAT / APARTMENT FOR RENT, Medina Gbagada Lagos,Spacious 2 Bedroom Ground Flat Both Rooms Ensuite With Guest Toilet All Tied With Prepaid Metre Medina Estate Gbagada Price : 1.2m,2 beds, baths, Toilets
"400,000",,1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT,"Off Jobah street ALAPERE, Lagos Alapere Kosofe Ikosi Lagos",A SUPERB BRAND NEW LUXURY MINIFLAT BIG BARCONEY WATER FITTED KITCHEN AND ALL MORDERN FINISHING AVAILABLE,1 beds,1 baths,1 Toilets
"350,000",6,1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT,"Off CAR WASH BSTOP, OWOROSOKI GBAGADA Oworonshoki Gbagada Lagos","A DECENT LUXURY VERY SPACIOUS MINIFLAT ALL ROUND TILES, AMPLE PARKING SPACE ON SERENE NEIGHBORHOOD AT GBAGADA WITH 2TOILETS/BATH",1 beds,2 baths,2 Toilets
"12,500,000",8,4 BEDROOM DETACHED DUPLEX HOUSE FOR RENT, Ikoyi Lagos,Newly Renovated 4 Bedroom Fully Detached Duplex With A 2 Room Bq,4 beds,4 baths,4 Toilets
2,8,3 BEDROOM FLAT / APARTMENT FOR RENT, Medina Gbagada Lagos,3 Bedroom Terrace Duplex With A Room BQ Just 2 To Share Compound At Medina Estate Price 2.3m,3 beds,3 baths,3 Toilets
